COSMOS;2251;;;;;;;
COSMOS;2251;DEB;;;;;;
1;34018U;93036HD;16151.24471;0.00000148;00000-0;12923-3;0;9991
2;34018;73.8788;213.3654;272184;168.3894;251.2769;13.7794913;
COSMOS;2251;DEB;;;;;;
1;34019U;93036HE;16151.76343;0.00000391;00000-0;17647-3;0;9995
2;34019;73.9598;258.5671;68630;122.1935;32.6419;14.24193837;
COSMOS;2251;DEB;;;;;;
1;34020U;93036HF;16150.89593;0.00002813;00000-0;50803-3;0;9998
2;34020;74.0398;43.417;35538;305.4093;54.3758;14.66546759;
COSMOS;2251;DEB;;;;;;
1;34021U;93036HG;16150.97439;0.00000342;00000-0;11042-3;0;9998
2;34021;74.0405;131.0719;21076;54.4559;5.9056;14.427072;
COSMOS;2251;DEB;;;;;;
1;34022U;93036HH;16152.20654;0.00000138;00000-0;56786-4;0;9999
2;34022;74.0539;180.7217;22935;32.6463;35.8087;14.35552504;
COSMOS;2251;DEB;;;;;;
1;34023U;93036HJ;16150.78583;0.00000188;00000-0;74181-4;0;9995
2;34023;74.0268;179.0925;19146;35.7263;80.966;14.35581143;
COSMOS;2251;DEB;;;;;;
1;34024U;93036HK;16152.20049;0.00000097;00000-0;44945-4;0;9999
2;34024;74.046;198.4063;21832;25.2417;29.6292;14.32755101;
COSMOS;2251;DEB;;;;;;
1;34026U;93036HM;16150.9743;0.00000119;00000-0;12424-3;0;9993
2;34026;73.7673;328.237;364286;6.6294;148.1327;13.59347691;
COSMOS;2251;DEB;;;;;;
1;34028U;93036HP;16151.50683;0.00000429;00000-0;52115-3;0;9993
2;34028;73.8847;273.3346;553494;272.3987;163.2128;13.18322761;
COSMOS;2251;DEB;;;;;;
1;34029U;93036HQ;16152.18546;0.00003356;00000-0;34745-3;0;9992
2;34029;73.9491;222.6839;83040;187.5457;172.4481;14.87953834;
COSMOS;2251;DEB;;;;;;
1;34030U;93036HR;16151.48291;0.00005192;00000-0;18854-3;0;9998
2;34030;73.9573;15.2688;107909;313.5597;115.2287;15.23184059;
COSMOS;2251;DEB;;;;;;
1;34031U;93036HS;16151.49316;0.00000675;00000-0;21613-3;0;9999
2;34031;74.0183;154.6349;30645;30.4303;130.0693;14.41197766;
COSMOS;2251;DEB;;;;;;
1;34032U;93036HT;16151.56841;0.00001638;00000-0;48730-3;0;9992
2;34032;74.0342;186.6034;52928;30.1189;94.1522;14.43138668;
COSMOS;2251;DEB;;;;;;
1;34033U;93036HU;16152.23355;0.00001579;00000-0;49665-3;0;9992
2;34033;74.0083;204.5277;69930;325.9524;94.4495;14.39881037;
COSMOS;2251;DEB;;;;;;
1;34035U;93036HW;16152.23919;0.00000742;00000-0;28356-3;0;9997
2;34035;74.0726;249.3461;60780;56.2907;330.4973;14.31366857;
COSMOS;2251;DEB;;;;;;
